# BSM1-style influent (synthesised, not the canonical IWA file).
# Generated by scripts/generate_bsm1_influent.py at repo setup.
# Profile follows Copp 2002 Table 5.1 average composition plus a
# diurnal flow / load pattern. Replace with the official BSM1 file
# for published-EQI comparisons.
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
9.33333,32.0033,78.3953,54.619,228.215,31.7755,0,0,0,0,35.5994,7.83953,11.9454,7.89593,20806.9
9.34375,29.1653,71.4955,49.7754,208.129,28.9788,0,0,0,0,32.4661,7.14955,10.8941,7.20098,18975.6
9.35417,31.1813,76.5814,53.2161,222.935,31.0403,0,0,0,0,34.7757,7.65814,11.669,7.71324,20325.5
9.36458,29.9948,73.8848,51.1912,215.084,29.9472,0,0,0,0,33.5511,7.38848,11.2581,7.44163,19609.8
9.375,28.9492,71.5876,49.4066,208.397,29.0162,0,0,0,0,32.508,7.15876,10.9081,7.21026,19000.1
9.38542,32.0074,79.5241,54.626,231.501,32.233,0,0,0,0,36.112,7.95241,12.1174,8.00963,21106.5
9.39583,30.8733,77.1191,52.6904,224.5,31.2582,0,0,0,0,35.0198,7.71191,11.7509,7.76739,20468.2
9.40625,27.3723,68.7743,46.7154,200.207,27.8759,0,0,0,0,31.2305,6.87743,10.4794,6.92691,18253.4
9.41667,31.5621,79.7885,53.866,232.271,32.3402,0,0,0,0,36.232,7.97885,12.1577,8.03625,21176.7
9.42708,28.3878,72.2108,48.4485,210.211,29.2687,0,0,0,0,32.791,7.22108,11.003,7.27303,19165.5
9.4375,29.7331,76.0947,50.7445,221.518,30.843,0,0,0,0,34.5547,7.60947,11.5949,7.66422,20196.3
9.44792,31.0022,79.8014,52.9104,232.308,32.3454,0,0,0,0,36.2379,7.98014,12.1597,8.03755,21180.1
9.45833,29.5502,76.4639,50.4324,222.593,30.9926,0,0,0,0,34.7223,7.64639,11.6511,7.7014,20294.3
9.46875,31.6784,82.343,54.0645,239.707,33.3756,0,0,0,0,37.392,8.2343,12.5469,8.29354,21854.7
9.47917,31.1419,81.243,53.1488,236.505,32.9297,0,0,0,0,36.8925,8.1243,12.3793,8.18275,21562.7
9.48958,27.6347,72.2784,47.1632,210.408,29.2962,0,0,0,0,32.8217,7.22784,11.0134,7.27984,19183.4
9.5,29.2913,76.7138,49.9906,223.32,31.0939,0,0,0,0,34.8358,7.67138,11.6892,7.72657,20360.6
9.51042,30.4231,79.6749,51.9221,231.94,32.2941,0,0,0,0,36.1804,7.96749,12.1404,8.02481,21146.5
9.52083,29.1375,76.1907,49.728,221.797,30.8819,0,0,0,0,34.5983,7.61907,11.6095,7.67388,20221.8
9.53125,29.6756,77.3536,50.6463,225.182,31.3532,0,0,0,0,35.1263,7.73536,11.7867,7.79101,20530.4
9.54167,31.1997,80.9321,53.2474,235.6,32.8037,0,0,0,0,36.7513,8.09321,12.332,8.15143,21480.2
9.55208,30.4752,78.5293,52.011,228.605,31.8298,0,0,0,0,35.6602,7.85293,11.9658,7.90942,20842.5
9.5625,28.6191,73.1233,48.8432,212.868,29.6386,0,0,0,0,33.2053,7.31233,11.1421,7.36493,19407.6
9.57292,30.2619,76.5235,51.647,222.766,31.0168,0,0,0,0,34.7494,7.65235,11.6602,7.7074,20310.1
9.58333,29.0816,72.6425,49.6326,211.468,29.4437,0,0,0,0,32.987,7.26425,11.0688,7.31651,19280.1
9.59375,28.1772,69.3943,48.0891,202.012,28.1272,0,0,0,0,31.512,6.93943,10.5739,6.98936,18417.9
9.60417,28.3049,68.6012,48.3071,199.704,27.8057,0,0,0,0,31.1519,6.86012,10.4531,6.90948,18207.5
9.61458,30.4304,72.4498,51.9346,210.907,29.3656,0,0,0,0,32.8995,7.24498,11.0395,7.2971,19228.9
9.625,29.9578,69.9437,51.128,203.612,28.3498,0,0,0,0,31.7615,6.99437,10.6576,7.04468,18563.8
9.63542,30.0081,68.5937,51.2139,199.682,27.8027,0,0,0,0,31.1484,6.85937,10.4519,6.90872,18205.5
9.64583,28.2807,63.1978,48.2657,183.974,25.6156,0,0,0,0,28.6982,6.31978,9.6297,6.36524,16773.3
9.65625,29.7241,64.852,50.7291,188.789,26.2861,0,0,0,0,29.4493,6.4852,9.88177,6.53186,17212.4
9.66667,28.4442,60.5257,48.5449,176.195,24.5325,0,0,0,0,27.4848,6.05257,9.22256,6.09612,16064.1
9.67708,28.6104,59.3249,48.8284,172.699,24.0458,0,0,0,0,26.9395,5.93249,9.03958,5.97517,15745.4
9.6875,29.7523,60.0844,50.7773,174.91,24.3536,0,0,0,0,27.2844,6.00844,9.1553,6.05167,15947
9.69792,27.9249,54.9115,47.6585,159.852,22.257,0,0,0,0,24.9354,5.49115,8.3671,5.53066,14574.1
9.70833,31.0039,59.3717,52.9133,172.836,24.0648,0,0,0,0,26.9607,5.93717,9.04671,5.97988,15757.8
9.71875,33.7303,62.9373,57.5664,183.215,25.51,0,0,0,0,28.5799,6.29373,9.59001,6.33901,16704.2
9.72917,30.6882,55.8473,52.3746,162.576,22.6362,0,0,0,0,25.3603,5.58473,8.50967,5.6249,14822.4
9.73958,28.4356,50.5414,48.5302,147.13,20.4856,0,0,0,0,22.9509,5.05414,7.7012,5.0905,13414.2
9.75,29.5932,51.4685,50.5058,149.829,20.8614,0,0,0,0,23.3719,5.14685,7.84247,5.18388,13660.3
9.76042,27.6668,47.1933,47.2181,137.383,19.1286,0,0,0,0,21.4305,4.71933,7.19104,4.75328,12525.6
9.77083,29.4336,49.3776,50.2333,143.742,20.0139,0,0,0,0,22.4224,4.93776,7.52386,4.97328,13105.3
9.78125,30.761,50.9118,52.4987,148.208,20.6357,0,0,0,0,23.1191,5.09118,7.75763,5.1278,13512.5
9.79167,30.8841,50.6054,52.7088,147.316,20.5116,0,0,0,0,22.9799,5.06054,7.71095,5.09695,13431.2
9.80208,28.4524,46.329,48.5587,134.867,18.7782,0,0,0,0,21.038,4.6329,7.05934,4.66623,12296.2
9.8125,30.4487,49.463,51.9658,143.991,20.0485,0,0,0,0,22.4612,4.9463,7.53689,4.98189,13128
9.82292,31.7346,51.6372,54.1604,150.32,20.9298,0,0,0,0,23.4485,5.16372,7.86818,5.20087,13705
9.83333,32.6326,53.3988,55.693,155.448,21.6438,0,0,0,0,24.2484,5.33988,8.13659,5.3783,14172.6
9.84375,28.9488,47.8231,49.406,139.217,19.3838,0,0,0,0,21.7165,4.78231,7.287,4.81672,12692.7
9.85417,28.7037,48.046,48.9876,139.866,19.4742,0,0,0,0,21.8177,4.8046,7.32097,4.83917,12751.9
9.86458,30.0816,51.1904,51.3393,149.019,20.7487,0,0,0,0,23.2456,5.11904,7.80009,5.15587,13586.4
9.875,25.6079,44.435,43.7041,129.354,18.0106,0,0,0,0,20.178,4.4435,6.77074,4.47547,11793.5
9.88542,29.2034,51.8045,49.8406,150.807,20.9976,0,0,0,0,23.5245,5.18045,7.89367,5.21772,13749.4
9.89583,29.5935,53.782,50.5063,156.564,21.7991,0,0,0,0,24.4224,5.3782,8.19498,5.41689,14274.3
9.90625,29.311,54.6642,50.0241,159.132,22.1567,0,0,0,0,24.823,5.46642,8.32941,5.50574,14508.4
9.91667,27.6242,52.9325,47.1453,154.091,21.4548,0,0,0,0,24.0367,5.29325,8.06554,5.33133,14048.8
9.92708,29.6317,58.3828,50.5714,169.957,23.6639,0,0,0,0,26.5117,5.83828,8.89603,5.88028,15495.4
9.9375,28.8351,58.4387,49.2119,170.12,23.6866,0,0,0,0,26.537,5.84387,8.90454,5.88591,15510.2
9.94792,31.1362,64.9055,53.1392,188.945,26.3077,0,0,0,0,29.4736,6.49055,9.88992,6.53725,17226.6
9.95833,28.6223,61.3465,48.8487,178.585,24.8652,0,0,0,0,27.8575,6.13465,9.34762,6.17878,16282
9.96875,29.5765,65.1326,50.4772,189.606,26.3998,0,0,0,0,29.5768,6.51326,9.92452,6.56012,17286.8
9.97917,29.6506,67.0236,50.6037,195.111,27.1663,0,0,0,0,30.4355,6.70236,10.2127,6.75058,17788.7
9.98958,30.8514,71.4965,52.653,208.132,28.9792,0,0,0,0,32.4666,7.14965,10.8942,7.20109,18975.9
10,26.1811,62.1155,44.6825,180.823,25.1769,0,0,0,0,28.2067,6.21155,9.46479,6.25623,16486.1
10.0104,29.4891,71.513,50.328,208.18,28.9859,0,0,0,0,32.4741,7.1513,10.8967,7.20274,18980.3
10.0208,31.1394,77.0548,53.1446,224.313,31.2321,0,0,0,0,34.9906,7.70548,11.7412,7.76091,20451.1
10.0312,29.4575,74.2431,50.2741,216.128,30.0925,0,0,0,0,33.7139,7.42431,11.3127,7.47773,19704.9
10.0417,27.7096,70.9962,47.291,206.676,28.7764,0,0,0,0,32.2394,7.09962,10.818,7.1507,18843.1
10.0521,30.4899,79.26,52.0361,230.732,32.126,0,0,0,0,35.992,7.926,12.0772,7.98302,21036.4
10.0625,30.505,80.297,52.0619,233.751,32.5463,0,0,0,0,36.4629,8.0297,12.2352,8.08747,21311.6
10.0729,29.5943,78.7223,50.5075,229.167,31.908,0,0,0,0,35.7479,7.87223,11.9952,7.92886,20893.7
10.0833,28.2603,75.8173,48.2309,220.71,30.7305,0,0,0,0,34.4287,7.58173,11.5526,7.63627,20122.7
10.0938,28.889,78.0149,49.3039,227.107,31.6213,0,0,0,0,35.4266,7.80149,11.8874,7.85761,20705.9
10.1042,29.5294,80.1176,50.3968,233.229,32.4736,0,0,0,0,36.3814,8.01176,12.2078,8.0694,21264
10.1146,28.6867,78.0527,48.9586,227.218,31.6366,0,0,0,0,35.4438,7.80527,11.8932,7.86142,20716
10.125,27.1197,73.87,46.2843,215.042,29.9413,0,0,0,0,33.5444,7.387,11.2559,7.44015,19605.9
10.1354,28.8461,78.5294,49.2306,228.605,31.8298,0,0,0,0,35.6602,7.85294,11.9658,7.90943,20842.5
10.1458,29.9074,81.2502,51.0419,236.526,32.9327,0,0,0,0,36.8958,8.12502,12.3804,8.18348,21564.6
10.1562,29.2394,79.1612,49.9019,230.444,32.0859,0,0,0,0,35.9471,7.91612,12.0621,7.97307,21010.2
10.1667,29.8866,80.534,51.0065,234.441,32.6423,0,0,0,0,36.5705,8.0534,12.2713,8.11133,21374.5
10.1771,30.1255,80.7097,51.4142,234.952,32.7136,0,0,0,0,36.6503,8.07097,12.2981,8.12904,21421.2
10.1875,31.3449,83.4172,53.4952,242.834,33.811,0,0,0,0,37.8798,8.34172,12.7106,8.40173,22139.8
10.1979,33.3057,87.9819,56.8418,256.122,35.6611,0,0,0,0,39.9526,8.79819,13.4062,8.86148,23351.3
10.2083,31.0977,81.5004,53.0734,237.254,33.034,0,0,0,0,37.0094,8.15004,12.4185,8.20867,21631
10.2188,27.8935,72.5023,47.6049,211.06,29.3869,0,0,0,0,32.9234,7.25023,11.0475,7.30239,19242.8
10.2292,26.0146,67.0549,44.3982,195.202,27.179,0,0,0,0,30.4497,6.70549,10.2174,6.75373,17797.1
10.2396,29.8583,76.3275,50.9582,222.195,30.9373,0,0,0,0,34.6604,7.63275,11.6303,7.68766,20258.1
10.25,30.1071,76.35,51.3828,222.261,30.9465,0,0,0,0,34.6706,7.635,11.6338,7.68993,20264.1
10.2604,28.2572,71.1215,48.2256,207.04,28.8272,0,0,0,0,32.2963,7.11215,10.8371,7.16332,18876.4
10.2708,30.408,76.0109,51.8964,221.274,30.809,0,0,0,0,34.5166,7.60109,11.5821,7.65577,20174.1
10.2812,28.8496,71.6797,49.2366,208.665,29.0535,0,0,0,0,32.5498,7.16797,10.9221,7.21954,19024.5
10.2917,30.604,75.6516,52.2308,220.228,30.6634,0,0,0,0,34.3534,7.56516,11.5273,7.61958,20078.7
10.3021,29.5117,72.6576,50.3667,211.512,29.4498,0,0,0,0,32.9938,7.26576,11.0711,7.31803,19284
10.3125,30.5962,75.1103,52.2175,218.652,30.444,0,0,0,0,34.1076,7.51103,11.4449,7.56506,19935
10.3229,27.3852,67.1143,46.7374,195.375,27.203,0,0,0,0,30.4767,6.71143,10.2265,6.75971,17812.8
10.3333,29.3423,71.8769,50.0775,209.239,29.1334,0,0,0,0,32.6393,7.18769,10.9522,7.2394,19076.9
10.3438,29.7771,72.9953,50.8196,212.495,29.5867,0,0,0,0,33.1472,7.29953,11.1226,7.35205,19373.7
10.3542,27.8627,68.4309,47.5523,199.208,27.7367,0,0,0,0,31.0745,6.84309,10.4271,6.89232,18162.2
10.3646,32.8235,80.8525,56.0188,235.368,32.7714,0,0,0,0,36.7152,8.08525,12.3198,8.14342,21459.1
10.375,29.1888,72.1803,49.8156,210.123,29.2564,0,0,0,0,32.7771,7.21803,10.9984,7.26996,19157.4
10.3854,32.085,79.7168,54.7583,232.062,32.3111,0,0,0,0,36.1995,7.97168,12.1468,8.02903,21157.6
10.3958,29.0035,72.4484,49.4993,210.903,29.3651,0,0,0,0,32.8989,7.24484,11.0393,7.29696,19228.5
10.4062,29.655,74.5098,50.6113,216.904,30.2006,0,0,0,0,33.835,7.45098,11.3534,7.50458,19775.7
10.4167,31.7759,80.3288,54.2308,233.844,32.5592,0,0,0,0,36.4774,8.03288,12.24,8.09067,21320.1
10.4271,30.4557,77.471,51.9778,225.524,31.4008,0,0,0,0,35.1796,7.7471,11.8046,7.80283,20561.6
10.4375,30.2881,77.515,51.6917,225.652,31.4187,0,0,0,0,35.1996,7.7515,11.8113,7.80727,20573.3
10.4479,30.3989,78.2485,51.8808,227.788,31.716,0,0,0,0,35.5327,7.82485,11.9231,7.88115,20768
10.4583,27.9508,72.3252,47.7026,210.544,29.3151,0,0,0,0,32.8429,7.23252,11.0205,7.28455,19195.8
10.4688,29.4157,76.4614,50.2027,222.585,30.9916,0,0,0,0,34.7212,7.64614,11.6507,7.70114,20293.6
10.4792,28.5653,74.5213,48.7515,216.937,30.2052,0,0,0,0,33.8402,7.45213,11.3551,7.50574,19778.7
10.4896,30.2961,79.2394,51.7054,230.672,32.1176,0,0,0,0,35.9827,7.92394,12.074,7.98095,21030.9
10.5,29.184,76.4326,49.8074,222.501,30.98,0,0,0,0,34.7081,7.64326,11.6464,7.69825,20286
10.5104,29.9339,78.3937,51.0872,228.21,31.7748,0,0,0,0,35.5986,7.83937,11.9452,7.89577,20806.5
10.5208,29.8841,78.1429,51.0021,227.48,31.6732,0,0,0,0,35.4847,7.81429,11.9069,7.8705,20739.9
10.5312,29.9454,78.057,51.1069,227.23,31.6384,0,0,0,0,35.4457,7.8057,11.8939,7.86186,20717.1
10.5417,29.9479,77.6849,51.111,226.147,31.4875,0,0,0,0,35.2768,7.76849,11.8372,7.82438,20618.4
10.5521,29.0214,74.7832,49.5299,217.7,30.3114,0,0,0,0,33.9591,7.47832,11.395,7.53212,19848.2
10.5625,28.419,72.6121,48.5018,211.379,29.4314,0,0,0,0,32.9732,7.26121,11.0642,7.31344,19272
10.5729,29.0035,73.3412,49.4992,213.502,29.7269,0,0,0,0,33.3043,7.33412,11.1753,7.38689,19465.5
10.5833,31.6073,78.9515,53.9431,229.834,32.0009,0,0,0,0,35.8519,7.89515,12.0302,7.95195,20954.5
10.5938,30.5612,75.2657,52.1579,219.104,30.507,0,0,0,0,34.1782,7.52657,11.4685,7.58071,19976.3
10.6042,30.8804,74.8434,52.7026,217.875,30.3358,0,0,0,0,33.9864,7.48434,11.4042,7.53818,19864.2
10.6146,32.07,76.3532,54.7327,222.27,30.9478,0,0,0,0,34.6721,7.63532,11.6343,7.69025,20264.9
10.625,28.2309,65.9116,48.1807,191.874,26.7155,0,0,0,0,29.9305,6.59116,10.0432,6.63858,17493.6
10.6354,30.7649,70.3236,52.5055,204.717,28.5038,0,0,0,0,31.934,7.03236,10.7155,7.08295,18664.6
10.6458,28.3874,63.4362,48.4478,184.668,25.7122,0,0,0,0,28.8064,6.34362,9.66604,6.38926,16836.6
10.6562,29.4985,64.3598,50.3441,187.356,26.0866,0,0,0,0,29.2258,6.43598,9.80677,6.48228,17081.7
10.6667,30.7264,65.3818,52.4397,190.332,26.5008,0,0,0,0,29.6899,6.53818,9.96249,6.58522,17353
10.6771,32.4215,67.2274,55.3327,195.704,27.2489,0,0,0,0,30.528,6.72274,10.2437,6.7711,17842.8
10.6875,28.8268,58.2152,49.1977,169.469,23.596,0,0,0,0,26.4356,5.82152,8.87049,5.86341,15450.9
10.6979,29.8578,58.7124,50.9573,170.916,23.7975,0,0,0,0,26.6613,5.87124,8.94625,5.91348,15582.9
10.7083,31.7344,60.7705,54.16,176.908,24.6317,0,0,0,0,27.5959,6.07705,9.25985,6.12077,16129.1
10.7188,27.7653,51.8071,47.3861,150.815,20.9987,0,0,0,0,23.5257,5.18071,7.89407,5.21799,13750.1
10.7292,30.5432,55.5833,52.127,161.807,22.5292,0,0,0,0,25.2404,5.55833,8.46945,5.59831,14752.4
10.7396,29.5376,52.5,50.4108,152.832,21.2795,0,0,0,0,23.8403,5.25,7.99964,5.28777,13934
10.75,28.6775,49.8758,48.9429,145.192,20.2158,0,0,0,0,22.6486,4.98758,7.59978,5.02346,13237.5
10.7604,30.2199,51.5483,51.5754,150.061,20.8938,0,0,0,0,23.4081,5.15483,7.85463,5.19192,13681.4
10.7708,30.8924,51.8248,52.723,150.866,21.0058,0,0,0,0,23.5337,5.18248,7.89676,5.21977,13754.8
10.7812,28.6319,47.3879,48.865,137.95,19.2074,0,0,0,0,21.5189,4.73879,7.22069,4.77288,12577.2
10.7917,30.57,50.0907,52.1728,145.818,20.303,0,0,0,0,22.7462,5.00907,7.63253,5.04511,13294.6
10.8021,30.2601,49.2724,51.6438,143.436,19.9713,0,0,0,0,22.3746,4.92724,7.50784,4.96269,13077.4
10.8125,28.1373,45.7082,48.021,133.06,18.5266,0,0,0,0,20.7561,4.57082,6.96474,4.6037,12131.4
10.8229,32.3301,52.6062,55.1767,153.141,21.3226,0,0,0,0,23.8885,5.26062,8.01583,5.29847,13962.2
10.8333,31.6349,51.7661,53.9902,150.695,20.982,0,0,0,0,23.507,5.17661,7.88781,5.21385,13739.2
10.8438,28.7101,47.4288,48.9986,138.069,19.224,0,0,0,0,21.5374,4.74288,7.22692,4.777,12588.1
10.8542,29.1201,48.7429,49.6982,141.895,19.7567,0,0,0,0,22.1342,4.87429,7.42716,4.90936,12936.9
10.8646,31.1562,53.019,53.1732,154.342,21.4898,0,0,0,0,24.076,5.3019,8.07872,5.34004,14071.8
10.875,29.2568,50.7667,49.9317,147.786,20.5769,0,0,0,0,23.0532,5.07667,7.73553,5.11319,13474
10.8854,27.2404,48.3223,46.4903,140.67,19.5862,0,0,0,0,21.9432,4.83223,7.36306,4.86699,12825.2
10.8958,31.5733,57.38,53.8851,167.038,23.2575,0,0,0,0,26.0563,5.738,8.74322,5.77928,15229.2
10.9062,30.0132,55.9737,51.2225,162.944,22.6875,0,0,0,0,25.4177,5.59737,8.52895,5.63764,14856
10.9167,32.8605,62.9662,56.082,183.3,25.5217,0,0,0,0,28.593,6.29662,9.59441,6.34192,16711.9
10.9271,30.5362,60.165,52.1151,175.145,24.3863,0,0,0,0,27.321,6.0165,9.16758,6.05978,15968.4
10.9375,30.2865,61.3802,51.6889,178.683,24.8788,0,0,0,0,27.8728,6.13802,9.35275,6.18217,16290.9
10.9479,34.3118,71.5251,58.5587,208.215,28.9908,0,0,0,0,32.4796,7.15251,10.8986,7.20397,18983.5
10.9583,29.7422,63.7468,50.76,185.572,25.8381,0,0,0,0,28.9475,6.37468,9.71336,6.42054,16919
10.9688,28.5723,62.9211,48.7634,183.168,25.5034,0,0,0,0,28.5725,6.29211,9.58755,6.33738,16699.9
10.9792,30.3438,68.5906,51.7867,199.673,27.8014,0,0,0,0,31.147,6.85906,10.4514,6.90841,18204.6
10.9896,31.7036,73.4716,54.1075,213.882,29.7798,0,0,0,0,33.3635,7.34716,11.1952,7.40002,19500.1
11,28.2523,67.0294,48.2173,195.128,27.1686,0,0,0,0,30.4381,6.70294,10.2135,6.75116,17790.3
11.0104,28.6376,69.4481,48.8748,202.169,28.149,0,0,0,0,31.5364,6.94481,10.5821,6.99477,18432.2
11.0208,30.6747,75.9047,52.3514,220.965,30.766,0,0,0,0,34.4684,7.59047,11.5659,7.64508,20145.9
11.0312,25.204,63.5229,43.0148,184.92,25.7473,0,0,0,0,28.8458,6.35229,9.67924,6.39799,16859.6
11.0417,28.361,72.6652,48.4027,211.534,29.4529,0,0,0,0,32.9973,7.26652,11.0723,7.31879,19286.1
11.0521,31.1932,81.0884,53.2364,236.055,32.867,0,0,0,0,36.8223,8.10884,12.3558,8.16717,21521.7
11.0625,29.1199,76.6509,49.6979,223.137,31.0684,0,0,0,0,34.8072,7.66509,11.6796,7.72024,20343.9
11.0729,27.5603,73.3118,47.0362,213.416,29.715,0,0,0,0,33.2909,7.33118,11.1708,7.38392,19457.7
11.0833,32.8883,88.2335,56.1295,256.855,35.7631,0,0,0,0,40.0669,8.82335,13.4445,8.88682,23418.1
11.0938,27.8842,75.3014,47.589,219.208,30.5215,0,0,0,0,34.1944,7.53014,11.474,7.58432,19985.8
11.1042,29.215,79.2645,49.8602,230.745,32.1278,0,0,0,0,35.9941,7.92645,12.0779,7.98348,21037.6
11.1146,29.4409,80.1048,50.2458,233.191,32.4684,0,0,0,0,36.3756,8.01048,12.2059,8.06811,21260.6
11.125,30.1247,82.0552,51.4128,238.869,33.2589,0,0,0,0,37.2613,8.20552,12.5031,8.26455,21778.3
11.1354,29.4457,80.1619,50.2541,233.358,32.4915,0,0,0,0,36.4016,8.01619,12.2146,8.07386,21275.8
11.1458,29.8786,81.1719,50.9927,236.298,32.9009,0,0,0,0,36.8602,8.11719,12.3685,8.17559,21543.8
11.1562,30.0862,81.4538,51.3472,237.119,33.0152,0,0,0,0,36.9882,8.14538,12.4115,8.20398,21618.7
11.1667,29.87,80.4891,50.9781,234.31,32.6241,0,0,0,0,36.5501,8.04891,12.2645,8.10681,21362.6
11.1771,30.1399,80.7484,51.4388,235.065,32.7292,0,0,0,0,36.6679,8.07484,12.304,8.13293,21431.4
11.1875,26.4316,70.3417,45.11,204.77,28.5111,0,0,0,0,31.9422,7.03417,10.7182,7.08477,18669.4
11.1979,30.6616,80.997,52.3291,235.789,32.83,0,0,0,0,36.7808,8.0997,12.3418,8.15797,21497.4
11.2083,27.8933,73.1024,47.6046,212.807,29.6302,0,0,0,0,33.1959,7.31024,11.1389,7.36284,19402.1
11.2188,26.75,69.5301,45.6534,202.408,28.1822,0,0,0,0,31.5737,6.95301,10.5946,7.00304,18454
11.2292,32.072,82.6685,54.7363,240.655,33.5075,0,0,0,0,37.5398,8.26685,12.5965,8.32633,21941.1
11.2396,28.0717,71.7604,47.9091,208.9,29.0862,0,0,0,0,32.5864,7.17604,10.9344,7.22766,19045.9
11.25,30.2698,76.7627,51.6605,223.462,31.1137,0,0,0,0,34.858,7.67627,11.6966,7.73149,20373.6
11.2604,28.8412,72.5913,49.2222,211.319,29.423,0,0,0,0,32.9638,7.25913,11.061,7.31136,19266.5
11.2708,28.9823,72.447,49.4631,210.899,29.3645,0,0,0,0,32.8982,7.2447,11.039,7.29682,19228.2
11.2812,30.7255,76.3405,52.4382,222.233,30.9426,0,0,0,0,34.6663,7.63405,11.6323,7.68898,20261.5
11.2917,28.4277,70.2718,48.5165,204.567,28.4828,0,0,0,0,31.9105,7.02718,10.7076,7.07773,18650.8
11.3021,30.559,75.236,52.154,219.018,30.4949,0,0,0,0,34.1647,7.5236,11.464,7.57772,19968.4
11.3125,30.571,75.0485,52.1746,218.472,30.4189,0,0,0,0,34.0796,7.50485,11.4355,7.55884,19918.6
11.3229,31.7467,77.8032,54.181,226.491,31.5355,0,0,0,0,35.3305,7.78032,11.8552,7.83629,20649.7
11.3333,29.4957,72.2526,50.3393,210.333,29.2857,0,0,0,0,32.81,7.22526,11.0094,7.27724,19176.6
11.3438,31.5699,77.3901,53.8793,225.289,31.368,0,0,0,0,35.1429,7.73901,11.7922,7.79469,20540.1
11.3542,32.581,80.0192,55.605,232.942,32.4337,0,0,0,0,36.3368,8.00192,12.1929,8.05949,21237.9
11.3646,32.38,79.7601,55.2619,232.188,32.3287,0,0,0,0,36.2191,7.97601,12.1534,8.03339,21169.1
11.375,30.8791,76.3601,52.7004,222.29,30.9506,0,0,0,0,34.6752,7.63601,11.6353,7.69095,20266.7
11.3854,30.6737,76.2106,52.3499,221.855,30.89,0,0,0,0,34.6073,7.62106,11.6125,7.67589,20227.1
11.3958,34.2742,85.6142,58.4946,249.23,34.7015,0,0,0,0,38.8775,8.56142,13.0454,8.62301,22722.9
11.4062,33.3483,83.7892,56.9144,243.917,33.9618,0,0,0,0,38.0487,8.37892,12.7673,8.4392,22238.5
11.4167,28.8501,72.9325,49.2375,212.312,29.5613,0,0,0,0,33.1187,7.29325,11.113,7.34572,19357
11.4271,31.3854,79.8358,53.5644,232.408,32.3594,0,0,0,0,36.2535,7.98358,12.1649,8.04102,21189.2
11.4375,30.9029,79.0886,52.741,230.233,32.0565,0,0,0,0,35.9142,7.90886,12.0511,7.96576,20990.9
11.4479,30.1084,77.5007,51.385,225.611,31.4129,0,0,0,0,35.1931,7.75007,11.8091,7.80583,20569.5
11.4583,30.23,78.2228,51.5925,227.713,31.7056,0,0,0,0,35.521,7.82228,11.9191,7.87856,20761.1
11.4688,30.7317,79.8821,52.4487,232.543,32.3781,0,0,0,0,36.2745,7.98821,12.172,8.04568,21201.5
11.4792,31.406,81.9321,53.5996,238.511,33.209,0,0,0,0,37.2054,8.19321,12.4843,8.25215,21745.6
11.4896,30.3282,79.3232,51.7601,230.916,32.1516,0,0,0,0,36.0207,7.93232,12.0868,7.98939,21053.2
11.5,30.5097,79.9046,52.0699,232.609,32.3872,0,0,0,0,36.2847,7.99046,12.1754,8.04795,21207.5
11.5104,32.0882,75.9822,54.7639,244.634,34.0616,0,0,0,0,34.5036,8.40356,12.8048,8.46402,31210
11.5208,30.4766,65.082,52.0134,231.99,32.3012,0,0,0,0,29.5538,7.96922,12.143,8.02656,37308.2
11.5312,30.8175,59.2435,52.5953,233.848,32.5597,0,0,0,0,26.9025,8.03302,12.2402,8.09081,44639.7
11.5417,31.4853,54.4487,53.735,237.757,33.1041,0,0,0,0,24.7252,8.16731,12.4449,8.22607,51783.6
11.5521,32.4499,50.5191,55.3812,243.418,33.8923,0,0,0,0,22.9407,8.36178,12.7412,8.42193,58796
11.5625,31.8406,44.7449,54.3412,236.829,32.9748,0,0,0,0,20.3187,8.13543,12.3963,8.19396,62077.7
11.5729,30.5658,38.968,52.1657,225.003,31.3283,0,0,0,0,17.6954,7.7292,11.7773,7.7848,62895.6
11.5833,30.3117,35.3338,51.732,220.413,30.6892,0,0,0,0,16.0451,7.57153,11.537,7.626,64752.5
11.5938,28.1646,30.3464,48.0676,201.922,28.1146,0,0,0,0,13.7803,6.93632,10.5692,6.98623,61557.4
11.6042,30.4381,30.7381,51.9477,214.754,29.9013,0,0,0,0,13.9582,7.37713,11.2408,7.43021,67169.1
11.6146,28.4442,27.3706,48.5448,197.141,27.4489,0,0,0,0,12.429,6.7721,10.3189,6.82082,62596.4
11.625,28.4639,26.5823,48.5785,193.458,26.9361,0,0,0,0,12.0711,6.64558,10.1261,6.69339,61733.2
11.6354,30.9758,28.6172,52.8653,206.12,28.6992,0,0,0,0,12.9951,7.08055,10.7889,7.13149,65447.5
11.6458,29.8491,27.7928,50.9425,194.177,27.0362,0,0,0,0,12.6207,6.67027,10.1638,6.71826,60733.1
11.6562,30.7083,29.3122,52.4089,195.04,27.1564,0,0,0,0,13.3107,6.69994,10.209,6.74814,59459.6
11.6667,29.0596,28.8564,49.595,180.007,25.0632,0,0,0,0,13.1037,6.1835,9.42206,6.22799,52882
