# BSM2-style influent (synthesised, not the canonical IWA 609-day file).
# Generated by scripts/generate_bsm2_influent.py at repo setup.
# Profile follows the BSM2 constant-influent composition plus a diurnal
# flow / load pattern and a time-varying temperature T (degC). Replace with
# the official BSM2 file for published comparisons. TSS is omitted (derived).
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
8.625,25.9476,55.8766,88.155,349.557,48.6798,0,0,0,0,22.9164,5.4282,15.4922,6.7233,19831.8,15.8366
8.63542,28.9896,61.1198,98.4901,382.359,53.2478,0,0,0,0,25.0668,5.93756,16.9459,7.35419,21692.8,15.8147
8.64583,31.3012,64.516,106.343,403.605,56.2066,0,0,0,0,26.4596,6.26749,17.8876,7.76283,22898.1,15.7939
8.65625,26.6852,53.7007,90.661,335.946,46.7843,0,0,0,0,22.024,5.21683,14.8889,6.46149,19059.6,15.7744
8.66667,29.0362,56.9877,98.6485,356.508,49.6478,0,0,0,0,23.372,5.53614,15.8003,6.85699,20226.2,15.7562
8.67708,27.7756,53.1216,94.3656,332.323,46.2797,0,0,0,0,21.7865,5.16057,14.7284,6.39181,18854,15.7395
8.6875,26.468,49.3011,89.923,308.422,42.9513,0,0,0,0,20.2196,4.78941,13.6691,5.93211,17498,15.7243
8.69792,26.0809,47.3031,88.608,295.922,41.2106,0,0,0,0,19.4002,4.59532,13.1151,5.6917,16788.9,15.7108
8.70833,27.9912,49.4401,95.098,309.291,43.0723,0,0,0,0,20.2766,4.80292,13.7076,5.94883,17547.4,15.6989
8.71875,29.125,50.1243,98.95,313.571,43.6684,0,0,0,0,20.5572,4.86938,13.8973,6.03116,17790.2,15.6889
8.72917,27.7077,46.5077,94.1349,290.947,40.5177,0,0,0,0,19.074,4.51805,12.8946,5.596,16506.6,15.6808
8.73958,25.168,41.2599,85.5065,258.117,35.9458,0,0,0,0,16.9217,4.00825,11.4396,4.96457,14644.1,15.6746
8.75,25.8074,41.3988,87.6786,258.986,36.0668,0,0,0,0,16.9787,4.02174,11.4781,4.98127,14693.3,15.6704
8.76042,26.9159,42.3471,91.4446,264.919,36.8929,0,0,0,0,17.3676,4.11386,11.7411,5.09538,15029.9,15.6682
8.77083,29.0737,44.9865,98.7758,281.43,39.1924,0,0,0,0,18.4501,4.37027,12.4728,5.41296,15966.7,15.6681
8.78125,27.612,42.1513,93.8098,263.694,36.7223,0,0,0,0,17.2873,4.09484,11.6868,5.07182,14960.4,15.6701
8.79167,27.6717,41.8208,94.0126,261.626,36.4345,0,0,0,0,17.1518,4.06274,11.5952,5.03206,14843.1,15.6743
8.80208,28.8741,43.3648,98.0975,271.285,37.7795,0,0,0,0,17.785,4.21272,12.0232,5.21783,15391.1,15.6806
8.8125,26.9477,40.3764,91.5528,252.59,35.1761,0,0,0,0,16.5594,3.92242,11.1947,4.85826,14330.5,15.689
8.82292,27.1049,40.6792,92.0868,254.484,35.4398,0,0,0,0,16.6835,3.95183,11.2786,4.89469,14437.9,15.6995
8.83333,26.9786,40.7187,91.6579,254.731,35.4743,0,0,0,0,16.6997,3.95567,11.2896,4.89944,14452,15.7121
8.84375,24.8058,37.7969,84.276,236.453,32.9288,0,0,0,0,15.5014,3.67183,10.4795,4.54788,13414.9,15.7268
8.85417,27.8615,43.0149,94.6574,269.096,37.4747,0,0,0,0,17.6415,4.17874,11.9262,5.17573,15266.9,15.7436
8.86458,27.7855,43.6114,94.3991,272.828,37.9944,0,0,0,0,17.8861,4.23668,12.0916,5.2475,15478.6,15.7624
8.875,28.5541,45.6998,97.0104,285.893,39.8138,0,0,0,0,18.7426,4.43957,12.6706,5.49879,16219.9,15.7831
8.88542,25.6077,41.8986,87.0004,262.113,36.5022,0,0,0,0,17.1837,4.07029,11.6167,5.04141,14870.7,15.8057
8.89583,26.1156,43.7758,88.7257,273.856,38.1376,0,0,0,0,17.9535,4.25266,12.1372,5.26728,15537,15.8301
8.90625,28.4983,49.0215,96.8209,306.672,42.7077,0,0,0,0,20.1049,4.76225,13.5916,5.89846,17398.8,15.8563
8.91667,27.666,48.896,93.9931,305.888,42.5984,0,0,0,0,20.0535,4.75007,13.5568,5.88337,17354.3,15.8841
8.92708,29.098,52.8795,98.8584,330.808,46.0688,0,0,0,0,21.6872,5.13704,14.6612,6.36268,18768.1,15.9135
8.9375,26.0513,48.6972,88.5075,304.644,42.4252,0,0,0,0,19.9719,4.73075,13.5017,5.85945,17283.7,15.9443
8.94792,27.4996,52.8733,93.4277,330.769,46.0634,0,0,0,0,21.6846,5.13644,14.6595,6.36193,18765.9,15.9765
8.95833,26.306,52.0037,89.3725,325.329,45.3058,0,0,0,0,21.328,5.05197,14.4184,6.2573,18457.2,16.01
8.96875,27.6479,56.1576,93.9316,351.315,48.9247,0,0,0,0,23.0316,5.4555,15.5701,6.75711,19931.5,16.0446
8.97917,26.5659,55.3878,90.2557,346.5,48.254,0,0,0,0,22.7159,5.38072,15.3567,6.66449,19658.3,16.0802
8.98958,27.9558,59.7554,94.9778,373.823,52.0591,0,0,0,0,24.5072,5.80502,16.5677,7.19002,21208.5,16.1166
9,28.6983,62.8003,97.5003,392.871,54.7118,0,0,0,0,25.756,6.10081,17.4119,7.55639,22289.2,16.1539
9.01042,28.1455,61.9162,95.6221,393.836,54.8462,0,0,0,0,25.3934,6.01493,17.4546,7.57494,23265.2,16.1918
9.02083,24.7646,54.6768,84.1358,353.593,49.2418,0,0,0,0,22.4243,5.31165,15.6711,6.80092,21697.7,16.2301
9.03125,28.5064,63.0573,96.8483,414.559,57.7321,0,0,0,0,25.8613,6.12578,18.3731,7.97353,26367.7,16.2688
9.04167,27.8354,61.578,94.5689,411.516,57.3083,0,0,0,0,25.2546,5.98207,18.2382,7.91499,27076,16.3078
9.05208,25.8063,56.9878,87.6751,387.086,53.9062,0,0,0,0,23.3721,5.53615,17.1555,7.44512,26297.9,16.3468
9.0625,26.0204,57.2512,88.4024,395.207,55.0372,0,0,0,0,23.4801,5.56174,17.5154,7.60132,27676.8,16.3857
9.07292,27.2375,59.5991,92.5374,418.062,58.22,0,0,0,0,24.4431,5.78983,18.5283,8.04091,30131.8,16.4244
9.08333,28.007,60.8326,95.1515,433.551,60.377,0,0,0,0,24.949,5.90966,19.2148,8.33882,32112.9,16.4628
9.09375,26.6127,57.2761,90.4145,414.683,57.7494,0,0,0,0,23.4903,5.56416,18.3786,7.97592,31522.1,16.5007
9.10417,25.0175,53.258,84.995,391.652,54.542,0,0,0,0,21.8424,5.17382,17.3578,7.53294,30513.9,16.538
9.11458,27.6095,58.0411,93.8013,433.46,60.3643,0,0,0,0,23.8041,5.63848,19.2108,8.33707,34571.8,16.5746
9.125,27.4574,56.9102,93.2844,431.544,60.0975,0,0,0,0,23.3403,5.52862,19.1258,8.30021,35194.7,16.6102
9.13542,30.5493,62.3388,103.789,479.878,66.8285,0,0,0,0,25.5667,6.05598,21.268,9.22985,39975.5,16.6449
9.14583,25.4721,51.106,86.5395,399.295,55.6064,0,0,0,0,20.9598,4.96476,17.6966,7.67994,33941.1,16.6784
9.15625,30.6618,60.4154,104.171,478.988,66.7046,0,0,0,0,24.7778,5.86913,21.2285,9.21274,41505.5,16.7107
9.16667,29.6013,57.222,100.568,460.252,64.0954,0,0,0,0,23.4681,5.5589,20.3982,8.85238,40618.6,16.7416
9.17708,27.6388,52.3735,93.9009,427.263,59.5012,0,0,0,0,21.4797,5.08789,18.9361,8.21787,38370,16.7711
9.1875,29.4846,54.7324,100.172,452.759,63.0519,0,0,0,0,22.4471,5.31705,20.0661,8.70826,41339.8,16.799
9.19792,27.3576,49.7268,92.9456,417,58.0721,0,0,0,0,20.3942,4.83077,18.4813,8.02048,38680.6,16.8252
9.20833,28.5573,50.8145,97.0214,431.85,60.1401,0,0,0,0,20.8403,4.93644,19.1394,8.3061,40664.2,16.8497
9.21875,26.2273,45.6847,89.1054,393.356,54.7794,0,0,0,0,18.7364,4.43809,17.4334,7.56572,37572.3,16.8724
9.22917,27.3347,46.6188,92.8676,406.548,56.6164,0,0,0,0,19.1195,4.52884,18.018,7.81944,39362.9,16.8932
9.23958,25.845,43.1749,87.8065,381.22,53.0893,0,0,0,0,17.7071,4.19428,16.8955,7.3323,37389.3,16.912
9.25,25.0815,41.0664,85.2125,367.01,51.1103,0,0,0,0,16.8424,3.98945,16.2657,7.05897,36438.4,16.9288
9.26042,26.8564,43.134,91.2426,390.034,54.3168,0,0,0,0,17.6903,4.19031,17.2861,7.50183,39175.8,16.9436
9.27083,26.3292,41.5235,89.4516,379.76,52.8859,0,0,0,0,17.0298,4.03386,16.8308,7.30421,38564.6,16.9563
9.28125,28.006,43.422,95.1482,401.505,55.9141,0,0,0,0,17.8084,4.21829,17.7945,7.72244,41198,16.9668
9.29167,28.9562,44.1967,98.3764,413.013,57.5168,0,0,0,0,18.1262,4.29355,18.3046,7.9438,42795.8,16.9753
9.30208,26.9959,40.6237,91.7167,383.502,53.4071,0,0,0,0,16.6608,3.94644,16.9966,7.37619,40106.2,16.9816
9.3125,27.3064,40.5752,92.7716,386.794,53.8655,0,0,0,0,16.6409,3.94173,17.1425,7.43951,40802.9,16.9857
9.32292,27.482,40.3898,93.3681,388.625,54.1205,0,0,0,0,16.5649,3.92372,17.2237,7.47472,41331,16.9877
9.33333,24.942,36.3167,84.7385,352.541,49.0953,0,0,0,0,14.8944,3.52803,15.6244,6.78068,37779.8,16.9876
9.34375,27.5925,39.8696,93.7435,390.29,54.3523,0,0,0,0,16.3515,3.87318,17.2974,7.50674,42123.1,16.9853
9.35417,27.2417,39.126,92.5515,386.052,53.7622,0,0,0,0,16.0465,3.80095,17.1096,7.42523,41941.4,16.981
9.36458,27.1631,38.8391,92.2848,386.075,53.7654,0,0,0,0,15.9289,3.77307,17.1107,7.42568,42200.6,16.9747
9.375,25.7282,36.6764,87.4098,367.109,51.1242,0,0,0,0,15.0419,3.56298,16.2701,7.06089,40353.5,16.9665
9.38542,24.5282,34.9065,83.3329,351.64,48.9699,0,0,0,0,14.316,3.39103,15.5845,6.76336,38852.2,16.9563
9.39583,26.8855,38.2412,91.3416,387.508,53.9649,0,0,0,0,15.6836,3.71498,17.1742,7.45323,43015.6,16.9443
9.40625,27.6566,39.3569,93.9612,400.956,55.8377,0,0,0,0,16.1412,3.82337,17.7702,7.71189,44696,16.9305
9.41667,29.0516,41.3961,98.7007,423.767,59.0145,0,0,0,0,16.9776,4.02147,18.7812,8.15064,47416.3,16.9151
9.42708,28.7661,41.0687,97.7306,422.215,58.7983,0,0,0,0,16.8433,3.98967,18.7124,8.12079,47398.6,16.8981
9.4375,29.2073,41.7977,99.2298,431.31,60.0648,0,0,0,0,17.1423,4.06049,19.1154,8.29571,48557.6,16.8796
9.44792,27.7298,39.787,94.21,411.859,57.3561,0,0,0,0,16.3176,3.86516,18.2534,7.9216,46479.3,16.8598
9.45833,28.8001,41.4326,97.8462,430.005,59.8831,0,0,0,0,16.9925,4.02502,19.0576,8.27061,48622.4,16.8386
9.46875,26.9458,38.8624,91.5462,404.145,56.2818,0,0,0,0,15.9384,3.77533,17.9115,7.77322,45768,16.8164
9.47917,28.0817,40.5894,95.4055,422.715,58.8679,0,0,0,0,16.6467,3.94311,18.7345,8.1304,47923.1,16.793
9.48958,28.4947,41.2563,96.8086,430.033,59.887,0,0,0,0,16.9202,4.00789,19.0588,8.27114,48784.4,16.7688
9.5,30.8872,44.7671,104.937,466.763,65.002,0,0,0,0,18.3601,4.34895,20.6867,8.9776,52962.7,16.7439
9.51042,27.5565,39.9497,93.6212,416.414,57.9904,0,0,0,0,16.3844,3.88096,18.4553,8.0092,47239.5,16.7182
9.52083,25.4938,36.9346,86.6134,384.652,53.5672,0,0,0,0,15.1478,3.58806,17.0476,7.39831,43607.9,16.6921
9.53125,29.1017,42.0896,98.8709,437.707,60.9557,0,0,0,0,17.262,4.08885,19.3989,8.41874,49568.8,16.6656
9.54167,26.149,37.7118,88.8393,391.389,54.5055,0,0,0,0,15.4666,3.66356,17.3462,7.52789,44256,16.6389
9.55208,27.1436,38.9878,92.2184,403.586,56.204,0,0,0,0,15.9899,3.78752,17.8867,7.76248,45545.7,16.6121
9.5625,26.8257,38.3263,91.1383,395.489,55.0763,0,0,0,0,15.7186,3.72326,17.5279,7.60673,44524.8,16.5853
9.57292,25.9905,36.8869,88.3007,379.224,52.8113,0,0,0,0,15.1282,3.58343,16.807,7.2939,42572.3,16.5587
9.58333,29.0432,40.8915,98.6723,418.602,58.2951,0,0,0,0,16.7706,3.97245,18.5522,8.05129,46838.3,16.5324
9.59375,28.0376,39.1088,95.2558,398.429,55.4857,0,0,0,0,16.0395,3.79927,17.6582,7.66328,44414.3,16.5067
9.60417,26.393,36.4245,89.6684,369.099,51.4013,0,0,0,0,14.9386,3.5385,16.3583,7.09916,40972.1,16.4815
9.61458,27.3206,37.2572,92.8197,375.321,52.2677,0,0,0,0,15.2801,3.6194,16.634,7.21883,41468.7,16.457
9.625,26.6364,35.85,90.4953,358.837,49.9722,0,0,0,0,14.703,3.48269,15.9035,6.90179,39444.2,16.4334
9.63542,28.0637,37.2366,95.3442,370.146,51.547,0,0,0,0,15.2716,3.61739,16.4047,7.11929,40459.4,16.4108
9.64583,26.7109,34.9062,90.7482,344.416,47.9639,0,0,0,0,14.3159,3.39101,15.2643,6.62441,37418,16.3893
9.65625,26.1832,33.6725,88.9555,329.626,45.9042,0,0,0,0,13.8099,3.27116,14.6089,6.33994,35575.8,16.3691
9.66667,26.3491,33.3267,89.5191,323.515,45.0532,0,0,0,0,13.6681,3.23756,14.338,6.22241,34669.3,16.3502
9.67708,26.6315,33.1156,90.4786,318.634,44.3734,0,0,0,0,13.5815,3.21706,14.1217,6.12853,33887.3,16.3327
9.6875,27.6201,33.7622,93.8373,321.847,44.8209,0,0,0,0,13.8467,3.27987,14.2641,6.19033,33951.7,16.3168
9.69792,25.9753,31.2196,88.2492,294.724,41.0438,0,0,0,0,12.8039,3.03287,13.062,5.66866,30821.9,16.3025
9.70833,27.1045,32.049,92.0857,299.494,41.708,0,0,0,0,13.1441,3.11344,13.2734,5.7604,31033.1,16.2899
9.71875,27.8301,32.4044,94.5505,299.63,41.7269,0,0,0,0,13.2899,3.14797,13.2794,5.763,30744.7,16.2792
9.72917,30.408,34.9129,103.309,319.301,44.4663,0,0,0,0,14.3186,3.39166,14.1513,6.14136,32425.1,16.2703
9.73958,28.3918,32.2017,96.4591,291.18,40.5501,0,0,0,0,13.2067,3.12827,12.9049,5.60048,29246.7,16.2633
9.75,23.1644,26.0113,78.6992,232.463,32.3731,0,0,0,0,10.6679,2.5269,10.3026,4.47113,23080,16.2583
9.76042,26.5305,29.5736,90.1353,261.125,36.3647,0,0,0,0,12.1289,2.87297,11.5729,5.02242,25610.7,16.2554
9.77083,26.6859,29.621,90.6632,258.316,35.9734,0,0,0,0,12.1483,2.87757,11.4484,4.96838,25010.7,16.2546
9.78125,27.6623,30.6814,93.9808,264.174,36.7893,0,0,0,0,12.5832,2.98058,11.7081,5.08106,25233.2,16.2558
9.79167,29.3626,32.6659,99.7573,277.613,38.6608,0,0,0,0,13.3971,3.17337,12.3037,5.33955,26140.9,16.2592
9.80208,28.2364,31.636,95.9311,265.294,36.9452,0,0,0,0,12.9747,3.07332,11.7577,5.10259,24608.4,16.2647
9.8125,24.0912,27.298,81.8482,225.816,31.4474,0,0,0,0,11.1956,2.6519,10.008,4.34328,20618.4,16.2723
9.82292,27.6441,31.815,93.9188,259.547,36.1449,0,0,0,0,13.0481,3.09071,11.503,4.99206,23308.4,16.2821
9.83333,27.3733,32.1334,92.9988,258.458,35.9932,0,0,0,0,13.1787,3.12164,11.4547,4.97112,22809.7,16.2939
9.84375,27.7884,33.41,94.409,264.883,36.888,0,0,0,0,13.7023,3.24566,11.7395,5.09469,22952.8,16.3078
9.85417,29.076,35.9432,98.7837,280.827,39.1083,0,0,0,0,14.7412,3.49175,12.4461,5.40135,23871,16.3238
9.86458,25.7412,32.8343,87.4539,252.755,35.199,0,0,0,0,13.4661,3.18972,11.202,4.86143,21055.4,16.3418
9.875,28.7278,37.9318,97.6006,287.632,40.0561,0,0,0,0,15.5568,3.68493,12.7477,5.53225,23457.9,16.3617
9.88542,24.9748,34.2298,84.85,255.634,35.6,0,0,0,0,14.0385,3.3253,11.3296,4.9168,20388.8,16.3835
9.89583,27.2954,38.9222,92.7341,286.228,39.8606,0,0,0,0,15.963,3.78115,12.6855,5.50525,22300.3,16.4071
9.90625,27.7443,41.2369,94.2592,298.559,41.5777,0,0,0,0,16.9123,4.00601,13.232,5.7424,22694.9,16.4325
9.91667,30.3362,47.0622,103.065,335.41,46.7097,0,0,0,0,19.3014,4.57192,14.8652,6.4512,24843.7,16.4595
9.92708,26.2701,42.5767,89.2508,298.658,41.5915,0,0,0,0,17.4618,4.13617,13.2364,5.74431,21525.7,16.4881
9.9375,24.9202,42.2157,84.6646,291.417,40.5831,0,0,0,0,17.3137,4.1011,12.9155,5.60504,20408.2,16.5181
9.94792,28.1616,49.869,95.6769,338.732,47.1723,0,0,0,0,20.4525,4.84459,15.0124,6.51509,23012.8,16.5495
9.95833,26.3261,48.7185,89.4408,325.578,45.3404,0,0,0,0,19.9806,4.73282,14.4294,6.26208,21421.6,16.5821
9.96875,29.3551,56.737,99.7316,373.008,51.9456,0,0,0,0,23.2693,5.51179,16.5315,7.17434,23724.9,16.6159
9.97917,26.2623,52.9677,89.2243,342.54,47.7026,0,0,0,0,21.7234,5.14561,15.1812,6.58833,21019.4,16.6506
9.98958,26.032,54.7255,88.4417,348.097,48.4766,0,0,0,0,22.4443,5.31638,15.4275,6.69522,20563.3,16.6863
10,28.9203,63.2863,98.2547,395.911,55.1352,0,0,0,0,25.9553,6.14802,17.5466,7.61486,22461.7,16.7227
10.0104,27.3425,61.1585,92.8941,382.6,53.2815,0,0,0,0,25.0826,5.94132,16.9567,7.35884,21706.5,16.7597
10.0208,28.5886,65.2494,97.1276,408.192,56.8455,0,0,0,0,26.7604,6.33873,18.0909,7.85107,23158.4,16.7973
10.0312,25.2792,58.7651,85.8843,367.628,51.1964,0,0,0,0,24.101,5.70881,16.2931,7.07086,20857,16.8351
10.0417,29.4738,69.6525,100.135,435.738,60.6815,0,0,0,0,28.5662,6.76648,19.3117,8.38087,24721.2,16.8732
10.0521,26.4245,63.3578,89.7753,396.359,55.1975,0,0,0,0,25.9846,6.15497,17.5664,7.62347,22487.1,16.9114
10.0625,28.3417,68.8095,96.2889,430.464,59.9471,0,0,0,0,28.2205,6.68459,19.078,8.27945,24422,16.9495
10.0729,25.8582,63.4429,87.8512,396.891,55.2716,0,0,0,0,26.0195,6.16324,17.59,7.63371,22517.2,16.9873
10.0833,25.1152,62.1474,85.3271,388.787,54.1431,0,0,0,0,25.4882,6.03739,17.2309,7.47784,22057.5,17.0249
10.0938,26.8766,66.9443,91.3112,418.796,58.3221,0,0,0,0,27.4555,6.50339,18.5608,8.05502,23760,17.0619
10.1042,27.4637,68.727,93.3059,429.948,59.8752,0,0,0,0,28.1866,6.67657,19.0551,8.26952,24392.7,17.0983
10.1146,29.3725,73.7128,99.7909,461.139,64.2189,0,0,0,0,30.2315,7.16092,20.4374,8.86943,26162.3,17.134
10.125,27.7027,69.5986,94.118,435.4,60.6345,0,0,0,0,28.5441,6.76124,19.2967,8.37438,24702,17.1688
10.1354,28.2002,70.8097,95.8082,442.977,61.6897,0,0,0,0,29.0408,6.8789,19.6325,8.52012,25131.9,17.2026
10.1458,28.1232,70.4702,95.5465,440.853,61.3939,0,0,0,0,28.9016,6.84592,19.5384,8.47927,25011.4,17.2352
10.1562,31.4601,78.5594,106.883,491.458,68.4412,0,0,0,0,32.2192,7.63175,21.7812,9.45259,27882.4,17.2666
10.1667,26.1125,64.8999,88.7151,406.006,56.5411,0,0,0,0,26.6171,6.30479,17.994,7.80903,23034.4,17.2967
10.1771,28.9349,71.5003,98.304,447.298,62.2913,0,0,0,0,29.324,6.94599,19.824,8.60321,25377,17.3252
10.1875,27.023,66.3312,91.8087,414.96,57.7879,0,0,0,0,27.2041,6.44382,18.3908,7.98124,23542.4,17.3522
10.1979,27.5812,67.202,93.7051,420.408,58.5466,0,0,0,0,27.5612,6.52842,18.6323,8.08602,23851.5,17.3776
10.2083,26.4819,64.0141,89.9703,400.465,55.7693,0,0,0,0,26.2538,6.21873,17.7484,7.70244,22720,17.4012
10.2188,28.8086,69.0662,97.8751,432.07,60.1707,0,0,0,0,28.3258,6.70952,19.1491,8.31033,24513.1,17.423
10.2292,25.5179,60.6673,86.6953,379.527,52.8535,0,0,0,0,24.8811,5.8936,16.8205,7.29973,21532.1,17.4429
10.2396,25.4262,59.9503,86.3835,375.042,52.2289,0,0,0,0,24.5871,5.82395,16.6217,7.21347,21277.7,17.4608
10.25,26.9433,63.0211,91.5378,394.253,54.9042,0,0,0,0,25.8465,6.12226,17.4731,7.58296,22367.6,17.4767
10.2604,25.6497,59.5456,87.1431,372.511,51.8764,0,0,0,0,24.4211,5.78464,16.5095,7.16478,21134,17.4906
10.2708,28.1836,64.9798,95.7516,406.506,56.6106,0,0,0,0,26.6498,6.31254,18.0161,7.81864,23062.7,17.5023
10.2812,28.4812,65.2694,96.7627,408.317,56.8629,0,0,0,0,26.7686,6.34067,18.0964,7.85348,23165.5,17.512
10.2917,26.2011,59.7386,89.0164,373.717,52.0444,0,0,0,0,24.5003,5.80338,16.563,7.18799,21202.5,17.5195
10.3021,28.2932,64.2486,96.1242,401.932,55.9736,0,0,0,0,26.3499,6.24151,17.8134,7.73066,22803.2,17.5249
10.3125,26.325,59.6066,89.4371,372.892,51.9295,0,0,0,0,24.4461,5.79056,16.5264,7.17211,21155.7,17.5281
10.3229,27.166,61.4072,92.2944,384.156,53.4982,0,0,0,0,25.1846,5.96548,17.0256,7.38877,21794.8,17.5291
10.3333,27.2354,61.5352,92.5303,384.957,53.6097,0,0,0,0,25.2371,5.97792,17.0611,7.40417,21840.2,17.5281
10.3438,29.7806,67.3351,101.178,421.24,58.6625,0,0,0,0,27.6158,6.54135,18.6692,8.10203,23898.7,17.5249
10.3542,27.2256,61.6739,92.497,385.825,53.7305,0,0,0,0,25.294,5.99139,17.0996,7.42086,21889.4,17.5197
10.3646,25.9847,59.0366,88.2812,369.326,51.4329,0,0,0,0,24.2124,5.73519,16.3684,7.10353,20953.4,17.5124
10.375,25.9771,59.2499,88.2554,370.661,51.6187,0,0,0,0,24.2999,5.75591,16.4275,7.12919,21029.1,17.5032
10.3854,28.8598,66.1357,98.0489,413.737,57.6176,0,0,0,0,27.1239,6.42484,18.3366,7.95772,23473,17.4921
10.3958,24.9542,57.4932,84.7799,359.671,50.0882,0,0,0,0,23.5794,5.58525,15.9404,6.91781,20405.6,17.4792
10.4062,26.5861,61.6117,90.3241,385.436,53.6763,0,0,0,0,25.2685,5.98535,17.0823,7.41338,21867.3,17.4645
10.4167,26.7086,62.2759,90.7405,389.591,54.255,0,0,0,0,25.5409,6.04987,17.2665,7.4933,22103.1,17.4481
10.4271,23.8903,56.0514,81.1655,350.651,48.8321,0,0,0,0,22.9881,5.44518,15.5407,6.74433,19893.8,17.4301
10.4375,26.5874,62.7602,90.3287,392.621,54.6769,0,0,0,0,25.7395,6.09692,17.4008,7.55157,22275,17.4107
10.4479,28.5904,67.8788,97.1339,424.642,59.1362,0,0,0,0,27.8388,6.59417,18.8199,8.16745,24091.7,17.3898
10.4583,27.5397,65.728,93.5642,411.187,57.2625,0,0,0,0,26.9567,6.38523,18.2236,7.90866,23328.3,17.3677
10.4688,26,62.3349,88.333,389.96,54.3064,0,0,0,0,25.5651,6.0556,17.2828,7.50039,22124,17.3445
10.4792,28.1659,67.7733,95.6915,423.982,59.0444,0,0,0,0,27.7955,6.58393,18.7907,8.15477,24054.2,17.3202
10.4896,27.9294,67.3768,94.888,421.501,58.6989,0,0,0,0,27.6329,6.5454,18.6807,8.10705,23913.5,17.295
10.5,29.9822,72.4256,101.862,453.086,63.0974,0,0,0,0,29.7035,7.03587,20.0805,8.71454,25705.4,17.2691
10.5104,26.2156,63.3247,89.0657,396.152,55.1687,0,0,0,0,25.971,6.15176,17.5573,7.61949,22475.3,17.2425
10.5208,26.697,64.3884,90.7012,402.806,56.0954,0,0,0,0,26.4073,6.25509,17.8522,7.74747,22852.8,17.2154
10.5312,27.2821,65.5925,92.689,410.339,57.1444,0,0,0,0,26.9011,6.37206,18.186,7.89236,23280.2,17.1879
10.5417,27.0374,64.689,91.8576,404.687,56.3573,0,0,0,0,26.5306,6.28429,17.9355,7.78365,22959.5,17.1602
10.5521,27.3438,64.9888,92.8985,406.563,56.6185,0,0,0,0,26.6535,6.31342,18.0187,7.81972,23066,17.1323
10.5625,27.0799,63.8179,92.0021,399.237,55.5984,0,0,0,0,26.1733,6.19967,17.694,7.67883,22650.4,17.1046
10.5729,26.2802,61.2946,89.2852,383.452,53.4001,0,0,0,0,25.1384,5.95454,16.9944,7.37522,21754.8,17.077
10.5833,25.0421,57.695,85.0787,360.933,50.2641,0,0,0,0,23.6622,5.60485,15.9964,6.9421,20477.2,17.0497
10.5938,26.4626,60.1108,89.9046,376.046,52.3687,0,0,0,0,24.6529,5.83954,16.6662,7.23278,21334.6,17.023
10.6042,25.3305,56.625,86.0584,354.239,49.3319,0,0,0,0,23.2233,5.50091,15.6997,6.81336,20097.5,16.9968
10.6146,25.7941,56.6427,87.6335,354.35,49.3473,0,0,0,0,23.2306,5.50263,15.7046,6.81548,20103.7,16.9713
10.625,26.4799,57.0229,89.9636,356.729,49.6786,0,0,0,0,23.3865,5.53957,15.8101,6.86124,20238.7,16.9467
10.6354,27.9106,58.845,94.8243,368.127,51.2659,0,0,0,0,24.1338,5.71657,16.3152,7.08047,20885.4,16.9231
10.6458,28.3803,58.4955,96.4198,365.941,50.9615,0,0,0,0,23.9905,5.68262,16.2183,7.03842,20761.3,16.9006
10.6562,25.8044,51.9282,87.6685,324.857,45.24,0,0,0,0,21.297,5.04463,14.3975,6.24821,18430.4,16.8793
10.6667,27.631,54.2298,93.8744,339.255,47.2452,0,0,0,0,22.241,5.26822,15.0356,6.52515,19247.3,16.8594
10.6771,28.3043,54.1327,96.1617,338.648,47.1606,0,0,0,0,22.2012,5.25879,15.0087,6.51347,19212.9,16.8409
10.6875,27.1477,50.5671,92.2322,316.342,44.0543,0,0,0,0,20.7388,4.91241,14.0201,6.08445,17947.4,16.8239
10.6979,24.9729,45.2935,84.8437,283.351,39.4599,0,0,0,0,18.576,4.4001,12.558,5.4499,16075.7,16.8086
10.7083,24.2701,42.8675,82.4557,268.174,37.3463,0,0,0,0,17.581,4.16442,11.8854,5.158,15214.6,16.795
10.7188,28.2837,48.6764,96.0917,304.514,42.407,0,0,0,0,19.9634,4.72873,13.4959,5.85694,17276.3,16.7832
10.7292,28.448,47.7503,96.6499,298.72,41.6002,0,0,0,0,19.5836,4.63876,13.2391,5.74551,16947.6,16.7733
10.7396,27.5765,45.2083,93.6891,282.818,39.3856,0,0,0,0,18.5411,4.39182,12.5344,5.43965,16045.4,16.7653
10.75,25.7637,41.3288,87.5304,258.548,36.0058,0,0,0,0,16.95,4.01494,11.4587,4.97285,14668.5,16.7593
10.7604,29.1748,45.9011,99.1191,287.152,39.9892,0,0,0,0,18.8252,4.45912,12.7264,5.52301,16291.3,16.7553
10.7708,28.8484,44.6379,98.0104,279.249,38.8887,0,0,0,0,18.3071,4.3364,12.3762,5.37101,15843,16.7534
10.7812,27.1324,41.4192,92.1805,259.114,36.0845,0,0,0,0,16.987,4.02372,11.4838,4.98373,14700.6,16.7536
